date,power,longitude,latitude,place
4/13/2014 14:02,2.9,36.93,124.52,충남 태안군 서격렬비도 서북서쪽 97km 해역
4/12/2014 1:44,2.6,33.52,126.9,제주 제주시 동쪽 34km 지역
4/8/2014 6:19,2.7,36.96,124.44,충남 태안군 서격렬비도 서북서쪽 105km 해역
4/1/2014 9:25,2.3,36.95,124.5,충남 태안군 서격렬비도 서북서쪽 100km 해역
4/1/2014 4:48,5.1,36.95,124.5,충남 태안군 서격렬비도 서북서쪽 100km 해역
3/28/2014 10:40,3,36.47,127.93,경북 상주시 서북서쪽 22km 지역
3/14/2014 12:59,2.5,39.41,126.09,북한 평안남도 성천 북북서쪽 21km 지역
3/11/2014 11:39,2.7,35.86,128.47,대구 달성군 서북서쪽 9km 지역
2/28/2014 3:20,2.4,38.74,125.01,북한 남포 서쪽 22km 해역
2/22/2014 20:44,2.6,38.31,124.27,북한 황해남도 용연군 장산곶 서북서쪽 42km 해역
2/21/2014 21:17,2.7,35.05,127.75,전남 광양시 북북동쪽 13km 지역
2/5/2014 23:06,2.8,38.26,124.4,북한 황해남도 용연군 장산곶 서북서쪽 29km 해역
1/29/2014 6:08,2.2,36.23,128.8,경북 의성군 남동쪽 16km 지역
12/19/2013 12:38,2.9,38.11,127.11,경기 연천군 동북동쪽 3km 지역
12/13/2013 11:40,2.5,36.1,129.04,경북 영천시 북북동쪽 17km 지역
12/8/2013 16:38,2.8,33.44,125.09,제주 제주시 고산 서쪽 101km 해역
12/4/2013 6:28,2.4,38.71,125.69,북한 황해북도 송림 동남동쪽 6km 지역
12/3/2013 21:00,2.5,35.64,128.72,경북 청도군 서남서쪽 2km 지역
12/2/2013 20:02,2.8,38.56,126.1,북한 황해북도 사리원 동북동쪽 30km 지역
11/26/2013 2:26,2.1,37.12,128.11,충북 제천시 서남서쪽 10km 지역
11/22/2013 23:29,2.1,36.99,126.4,충남 서산시 북북서쪽 24km 지역
11/20/2013 21:07,2.1,38.47,126.17,북한 황해북도 평산 북서쪽 25km 지역
11/16/2013 22:32,2.1,38.51,125.66,북한 황해북도 사리원 서쪽 9km 지역
11/10/2013 16:28,2,37.66,124.67,인천 백령도 남쪽 33km 해역
11/8/2013 21:02,3,36.24,126.36,충남 보령시 서남서쪽 25km 해역
11/8/2013 19:14,2.6,36.23,126.36,충남 보령시 서남서쪽 25km 해역
10/26/2013 6:47,2.7,37.96,124.61,인천 백령도 서쪽 6km 해역
10/19/2013 0:16,2,35.96,128.06,경북 김천시 남쪽 20km 지역
10/11/2013 16:06,3.6,36.46,129.61,경북 영덕군 동북동쪽 22km 해역
10/10/2013 13:08,2.6,35.36,128.23,경남 의령군 북서쪽 5km 지역
9/15/2013 13:16,2.3,36.55,129.23,경북 영양군 남동쪽 16km 지역
9/14/2013 17:33,2.2,36.2,126.16,충남 보령시 서남서쪽 43km 해역
9/11/2013 13:00,4,33.56,125.39,전남 신안군 가거도 남남동쪽 60km 해역
8/29/2013 8:35,2.5,38.19,129.3,강원 강릉시 북동쪽 60km 해역
8/13/2013 0:36,3,36.91,129.44,경북 울진군 남남동쪽 10km 해역
8/13/2013 0:01,2.1,36.92,129.44,경북 울진군 남남동쪽 8km 해역
8/12/2013 4:39,2.3,35.66,129.77,울산 동구 동북동쪽 36km 해역
8/12/2013 4:33,3.1,35.66,129.75,울산 동구 동북동쪽 35km 해역
8/11/2013 4:19,2.3,38.48,126.13,북한 황해북도 평산 북서쪽 28km 지역
8/10/2013 12:43,2.6,35.9,129.75,경북 포항시 남구 동남동쪽 37km 해역
8/7/2013 21:08,2,36.19,126.08,충남 보령시 서남서쪽 51km 해역
8/4/2013 19:58,2.3,36.2,126.16,충남 보령시 서남서쪽 43km 해역
8/1/2013 17:22,3.1,36.19,126.17,충남 보령시 서남서쪽 43km 해역
8/1/2013 0:57,2.8,36.23,126.22,충남 보령시 서남서쪽 37km 해역
7/31/2013 22:30,3.2,36.21,126.18,충남 보령시 서남서쪽 41km 해역
7/31/2013 20:27,2.2,36.2,126.17,충남 보령시 서남서쪽 43km 해역
7/31/2013 20:05,2.2,36.21,126.17,충남 보령시 서남서쪽 42km 해역
7/30/2013 14:57,2.7,36.21,126.14,충남 보령시 서남서쪽 45km 해역
7/29/2013 10:29,2.7,36.2,126.13,충남 보령시 서남서쪽 46km 해역
7/28/2013 9:10,2.8,36.2,126.14,충남 보령시 서남서쪽 45km 해역
7/26/2013 11:23,2.2,36.19,126.14,충남 보령시 서남서쪽 45km 해역
7/23/2013 16:03,2.7,36.19,126.16,충남 보령시 서남서쪽 44km 해역
7/15/2013 19:44,2.5,36.2,126.15,충남 보령시 서남서쪽 44km 해역
7/15/2013 1:39,2.4,33.03,125.68,제주 제주시 고산 서남서쪽 68km 해역
7/13/2013 2:02,3.5,36.2,126.18,충남 보령시 서남서쪽 42km 해역
7/1/2013 11:24,3,38.78,126.36,북한 황해북도 신계 북북서쪽 35km 지역
6/29/2013 13:32,2.3,36.2,126.17,충남 보령시 서남서쪽 43km 해역
6/27/2013 19:33,2.5,36.2,126.14,충남 보령시 서남서쪽 45km 해역
6/24/2013 18:26,2.1,38.04,129.75,강원 동해시 북동쪽 80km 해역
6/24/2013 5:28,2.3,36.2,126.17,충남 보령시 서남서쪽 43km 해역
6/22/2013 11:18,2.3,36.2,126.17,충남 보령시 서남서쪽 43km 해역
6/22/2013 10:37,2.8,36.19,126.16,충남 보령시 서남서쪽 44km 해역
6/22/2013 3:51,2.5,36.2,126.17,충남 보령시 서남서쪽 43km 해역
6/21/2013 21:55,2.4,36.2,126.19,충남 보령시 서남서쪽 41km 해역
6/21/2013 16:29,2.2,36.19,126.14,충남 보령시 서남서쪽 45km 해역
6/20/2013 12:35,2.4,39.23,125.95,북한 평안남도 평성 동쪽 8km 지역
6/19/2013 16:02,2.6,36.19,126.16,충남 보령시 서남서쪽 44km 해역
6/19/2013 1:52,2.3,36.2,126.16,충남 보령시 서남서쪽 43km 해역
6/18/2013 2:31,2.3,36.21,126.18,충남 보령시 서남서쪽 41km 해역
6/17/2013 20:31,2.4,36.2,126.17,충남 보령시 서남서쪽 43km 해역
6/16/2013 22:12,2.5,36.2,126.16,충남 보령시 서남서쪽 43km 해역
6/16/2013 19:47,2.1,36.19,126.15,충남 보령시 서남서쪽 45km 해역
6/10/2013 14:01,2.1,37.71,124.7,인천 백령도 남쪽 27km 해역
6/8/2013 5:56,3.2,35.14,126.96,광주 동구 동쪽 3km 지역
6/5/2013 12:34,2.6,36.23,126.18,충남 보령시 서남서쪽 41km 해역
5/22/2013 23:25,2.1,38.75,128.81,강원 고성군 북동쪽 51km 해역
5/21/2013 16:17,3.7,37.66,124.71,인천 백령도 남쪽 33km 해역
5/19/2013 5:27,2.3,37.73,124.74,인천 백령도 남남동쪽 25km 해역
5/18/2013 16:18,2.1,37.69,124.61,인천 백령도 남남서쪽 30km해역
5/18/2013 14:09,2.6,37.71,124.68,인천 백령도 남쪽 27km 해역
5/18/2013 11:45,3.9,37.67,124.61,인천 백령도 남쪽 32km 해역
5/18/2013 9:32,2.5,37.64,124.57,인천 백령도 남남서쪽 36km 해역
5/18/2013 9:13,2.4,37.67,124.62,인천 백령도 남쪽 32km 해역
5/18/2013 7:54,2.5,37.69,124.65,인천 백령도 남쪽 29km 해역
5/18/2013 7:26,3.3,37.67,124.66,인천 백령도 남쪽 31km 해역
5/18/2013 7:24,2.2,37.69,124.65,인천 백령도 남쪽 29km 해역
5/18/2013 7:02,4.9,37.68,124.63,인천 백령도 남쪽 31km 해역
5/18/2013 3:00,3.5,37.68,124.6,인천 백령도 남남동쪽 31km 해역
5/15/2013 8:48,2.8,37.69,124.74,인천 백령도 남쪽 30km 해역
5/15/2013 8:34,2.7,37.71,124.68,인천 백령도 남쪽 27km 해역
5/14/2013 20:17,2.8,37.7,124.79,인천 백령도 남남동쪽 30km 해역
4/30/2013 10:58,2,36.46,129.63,경북 영덕군 동북동쪽 24km 해역
4/30/2013 5:26,2.5,36.47,129.61,경북 영덕군 동북동쪽 23km 해역
4/28/2013 3:39,2.7,33.65,127.29,전남 여수시 거문도 남쪽 42km 해역
4/21/2013 18:21,2.7,35.14,124.49,전남 신안군 흑산면 서북서쪽 105km 해역
4/21/2013 8:21,4.9,35.16,124.56,전남 신안군 흑산면 북서쪽 101km 해역
4/19/2013 23:46,2.2,36.55,129.6,경북 영덕군 북동쪽 26km 해역
4/17/2013 21:33,2.3,36.56,129.61,경북 영덕군 북동쪽 27km 해역
4/14/2013 16:16,2.3,38.2,129.29,강원 양양군 동북동쪽 60km 해역
4/10/2013 13:07,2.2,36.5,127.44,충북 청원군 남남서쪽 16km 지역
2/7/2013 22:07,2.2,35.76,129.13,경북 경주시 남서쪽 12km 지역
2/5/2013 21:25,3.5,35.77,127.97,경남 거창군 북북동쪽 11km 지역
2/4/2013 5:39,3.1,36.55,128.9,경북 안동시 동쪽 15km 지역
1/26/2013 8:57,2.4,36.11,127.73,충북 영동군 남서쪽 9km 지역
1/15/2013 13:31,2.8,36.59,129.73,경북 영덕군 동북동쪽 38km 해역
1/2/2013 5:53,2.5,33.37,127.27,제주 서귀포시 성산 동쪽 36km 해역
12/19/2012 15:05,2.2,35.72,127.22,전북 완주군 남남동쪽 21km 지역
11/22/2012 3:04,3,35.22,127.97,경남 진주시 서북서쪽 11km 지역
10/17/2012 14:37,2.5,37.54,124.84,인천 백령도 남남동쪽 48km 해역
10/1/2012 6:51,2.4,36.73,128.4,경북 예천군 북북서쪽 10km 지역
9/28/2012 19:36,2.1,36.41,128.73,경북 의성군 북북동쪽 7km 지역
9/27/2012 22:24,2.7,35.4,126.08,전북 부안군 위도 남서쪽 30km 해역
9/24/2012 9:59,2.5,38.73,125.48,북한 남포 남동쪽 4km 지역
9/20/2012 2:43,2.4,35.61,129.82,울산 동구 동북동쪽 38km 해역
9/19/2012 14:52,2.2,34.66,128.75,경남 통영시 매물도 동쪽 16km 해역
9/19/2012 14:49,2.1,34.71,128.72,경남 통영시 매물도 동북동쪽 15km 해역
9/18/2012 5:39,2.7,33.53,125.81,제주 제주시 고산 북서쪽 42km 해역
9/10/2012 22:06,2.1,35.82,129.41,경북 경주시 동쪽 18km 지역
9/7/2012 2:34,3.1,36.4,127.25,충남 공주시 동남동쪽 12km 지역
8/18/2012 18:06,2.2,36.2,125.26,충남 태안군 서격렬비도 남남서쪽 51km 해역
8/13/2012 0:54,2.2,36.84,128.68,경북 영주시 북동쪽 6km 지역
8/10/2012 21:25,2.6,35.82,128.39,경북 고령군 북동쪽 16km 지역
7/29/2012 3:22,2.7,32.85,126.02,제주 제주시 고산 남남서쪽 51km 해역
7/26/2012 19:24,3.4,37.98,125.45,북한 황해남도 옹진 북동쪽 10km 지역
7/22/2012 12:04,2.3,34.69,126.6,전남 영암군 남서쪽 15km 지역
7/14/2012 2:38,2.6,33.78,124.97,전남 신안군 가거도 남남서쪽 34km 해역
7/11/2012 19:33,2.1,36.87,125.28,충남 태안군 서격렬비도 북서쪽 38km 해역
7/11/2012 19:27,2.5,36.9,125.27,충남 태안군 서격렬비도 북서쪽 41km 해역
7/9/2012 8:59,2.4,35.32,128.71,경남 창원시 북북동쪽 11km지역
7/8/2012 9:43,2.5,35.72,129.35,경북 경주시 남동쪽 18km 지역
7/3/2012 9:42,2.2,37.19,129.08,강원 삼척시 남남서쪽 30km 지역
6/24/2012 1:20,2.1,37.53,124.56,인천 백령도 남남서쪽 48km 해역
6/23/2012 16:42,2.6,36.7,128.31,경북 문경시 북동쪽 17km 지역
6/19/2012 20:55,3.1,33.48,125.93,제주 제주시 고산 북서쪽 30km 해역
6/14/2012 6:15,2.1,39.72,126.92,북한 함경남도 요덕 북동쪽 10km지역
6/12/2012 17:52,2.2,35.87,128.67,대구 수성구 동북동쪽 4km 지역
6/12/2012 13:34,2.4,37.33,125.27,인천 옹진군 연평도 남서쪽 53km 해역
6/12/2012 9:01,2.1,38.77,125.72,북한 황해북도 송림 동북동쪽 8km 지역
6/12/2012 3:42,2.1,36.32,127.51,충북 옥천군 서북서쪽 6km 지역
6/5/2012 8:18,2.1,38.43,126.16,북한 황해북도 평산 서북서쪽 23km 지역
6/1/2012 12:05,2.6,37.12,125.96,인천 옹진군 덕적도 서남서쪽 20km 해역
6/1/2012 8:09,2.3,35.92,127.61,전북 무주군 남남서쪽 10km 지역
5/30/2012 2:48,3.4,36.57,129.57,경북 영덕군 북동쪽 25km 해역
5/16/2012 17:50,2.7,36.23,128.49,경북 군위군 서쪽 8km 지역
5/15/2012 11:05,2.9,35.92,129.62,경북 포항시 남구 동남동쪽 25km 해역
5/11/2012 12:46,3.9,36.02,127.71,전북 무주군 동북동쪽 5km 지역
5/2/2012 5:04,2.1,35.77,126.81,전북 김제시 서남서쪽 7km 지역
5/2/2012 1:33,3.4,33.69,126.04,제주 제주시 고산 북북서쪽 46km 해역
4/20/2012 21:11,3.1,33.43,127.26,제주 서귀포시 성산 동쪽 36km 해역
4/17/2012 13:31,2.6,35.72,126.51,전북 부안군 서쪽 20km 해역
3/30/2012 14:51,2.3,36.49,127.91,경북 상주시 서북서쪽 24km 지역
3/29/2012 0:26,2.2,35.34,125.95,전북 부안군 위도 남서쪽 43km 해역
3/18/2012 9:21,2.5,36.9,130.24,경북 울진군 동쪽 75km 해역
2/27/2012 0:26,2.5,35.15,129.85,울산 동구 남동쪽 55km 해역
2/24/2012 9:05,3.2,35.2,129.93,울산 동구 남동쪽 57km 해역
2/24/2012 0:54,2.4,35.13,129.85,울산 동구 남동쪽 57km 해역
2/21/2012 22:30,2.5,35.13,129.8,부산 기장군 동남동쪽 54km 해역
2/19/2012 20:21,2.7,35.13,129.89,울산 동구 남동쪽 59km 해역
1/24/2012 2:41,2.2,37.12,125.96,인천 옹진군 덕적도 서남서쪽 20km 해역
1/19/2012 15:43,2.7,38.51,126.23,북한 황해북도 평산 북서쪽 24km 지역
1/16/2012 3:03,2.2,36.79,128.75,경북 안동시 북쪽 25km 지역
1/1/2012 19:40,2,39.02,125.82,북한 평양 동쪽 6km 지역
12/27/2011 21:57,3.3,36.86,129.94,경북 울진군 동남동쪽 50km 해역
12/25/2011 0:01,2.3,37.12,128.99,강원 태백시 남쪽 5km 지역
12/14/2011 15:39,2,37.97,125.82,북한 황해남도 해주 남동쪽 12km 지역
11/30/2011 0:37,2.5,35.98,126.53,전북 군산시 서쪽 17km 해역
11/26/2011 4:03,2.2,34.23,127.67,전남 여수시 거문도 북동쪽 40km 해역
11/2/2011 7:20,3,35.54,130.65,울산 동구 동쪽 111km 해역
10/7/2011 19:04,2.7,33.34,127.19,제주 서귀포시 성산 동쪽 29km 해역
9/28/2011 13:20,2.6,38.48,126.26,북한 황해북도 평산 북서쪽 20km 지역
9/26/2011 22:12,3.3,34.58,128.12,경남 남해군 남동쪽 36km 해역
9/25/2011 12:59,2.6,35.58,125.9,전북 부안군 위도 서쪽 36km 해역
9/21/2011 23:59,2.6,35.91,125.21,전북 군산시 어청도 서남서쪽 72km 해역
9/8/2011 1:56,3.2,38.82,126,북한 황해북도 사리원 북동쪽 19km 지역
8/31/2011 19:39,2.6,35.7,129.75,울산 동구 북동쪽 37km 해역
8/20/2011 13:22,2.2,38.46,127.83,북한 강원 회양 남동쪽 34km 지역
8/20/2011 6:57,3,37.5,124.46,인천 백령도 남남서쪽 54km 해역
8/15/2011 6:10,3.2,38.47,125.63,북한 황해북도 사리원 서남서쪽 12km 지역
8/9/2011 12:11,2.5,35.66,129.76,울산 동구 동북동쪽 35km 해역
7/28/2011 11:28,2.2,35.9,129.7,경북 포항시 남구 동남동쪽 35km 해역
7/27/2011 14:38,2.8,36.55,129.56,경북 영덕군 북동쪽 23km 해역
7/19/2011 14:54,2.4,37.89,124.67,인천 백령도 남쪽 7km 해역
7/13/2011 4:05,2.1,35.91,128.39,경북 성주군 동쪽 9km 지역
7/5/2011 2:13,2.3,38.58,126.36,북한 황해북도 신계 서북서쪽 18km 지역
6/27/2011 14:11,2.9,35.52,126.14,전북 부안군 위도 서남서쪽 17km 해역
6/17/2011 16:57,2.4,37.9,124.81,인천 백령도 동남동쪽 13km 해역
6/17/2011 16:38,4,37.89,124.81,인천 백령도 동남동쪽 13km 해역
6/16/2011 8:13,2.8,33.62,127.27,제주 서귀포시 성산 북동쪽 44km 해역
6/15/2011 14:21,3.7,33.71,127.81,전남 여수시 거문도 남동쪽 58km 해역
6/9/2011 15:13,2.6,35.91,129.7,경북 포항시 남구 동남동쪽 32km 해역
6/8/2011 14:21,3,35.08,125.3,전남 신안군 흑산면 북북서쪽 50km 해역
6/5/2011 22:53,2.5,36.05,127.53,충남 금산군 남남동쪽 7km 지역
6/2/2011 10:50,2.9,36.7,127.94,경북 문경시 서북서쪽 26km 지역
6/2/2011 8:09,2.9,33.59,127.26,제주 서귀포시 성산 동북동쪽 42km 해역
5/29/2011 10:22,3.2,35.58,128.75,경북 청도군 남쪽 8km 지역
5/28/2011 15:41,2.5,35.93,129.69,경북 포항시 남구 동남동쪽 31km 해역
5/25/2011 18:29,2.3,33.61,127.28,제주 서귀포시 성산 동북동쪽 31km 해역
5/11/2011 21:08,2.2,39.33,126.22,북한 평안남도 성천 북쪽 10km 지역
4/24/2011 16:37,3.1,37.85,125.01,인천 백령도 동남동쪽 31km 해역
4/11/2011 23:48,2.8,39.13,125.87,북한 평안남도 평성 남쪽 12km 지역
4/11/2011 6:11,3.1,37.72,129.07,강원 강릉시 동남동쪽 16km 해역
4/3/2011 1:47,2.7,35.77,128.53,대구 달성군 남남서쪽 7km 지역
3/28/2011 13:50,3.2,35.97,129.95,경북 포항시 북구 동쪽 53km 해역
3/24/2011 4:35,2.8,36.34,127.83,충북 옥천군 동쪽 23km 지역
3/14/2011 14:47,2.9,34.62,126.1,전남 신안군 남서쪽 31km 해역
3/13/2011 3:12,2.3,37.5,125.33,인천 옹진군 연평도 서남서쪽 38km 해역
3/12/2011 8:15,2.6,37,125.27,충남 태안군 서격렬비도 북북서쪽 50km 해역
3/11/2011 9:57,2.5,38.51,127.57,북한 강원 회양 남쪽 22km 지역
3/6/2011 11:04,2.9,38.66,125.67,북한 황해북도 송림 남남동쪽 9km 지역
2/27/2011 18:50,3.5,33.65,125.9,제주 제주시 고산 북북서쪽 47km 해역
2/11/2011 19:21,2.2,37.19,129.06,강원 삼척시 남남서쪽 30km 지역
1/26/2011 22:15,2.7,33.4,127.33,제주 서귀포시 성산 동쪽 42km 해역
1/21/2011 10:56,2.2,33.7,127.38,전남 여수시 거문도 남쪽 37km 해역
1/4/2011 1:22,2,36.41,127.15,충남 공주시 남동쪽 4km 지역
12/20/2010 6:56,2.2,36.93,125.5,충남 태안군 서격렬비도 북북서쪽 35km 해역
12/19/2010 9:11,2.6,37.31,129.38,강원 삼척시 남동쪽 24km 해역
11/28/2010 10:15,2.3,35.18,127.02,전남 담양군 남쪽 16km 지역
11/27/2010 7:51,2.8,35.95,129.79,경북 포항시 남구 동쪽 39km 해역
11/20/2010 0:07,2.7,36.83,126.76,충남 당진시 동남동쪽 13km 지역
11/7/2010 20:11,2.8,40.15,128.28,북한 함경남도 북청 서북서쪽 11km 지역
10/25/2010 12:36,2.5,34.29,127.39,전남 여수시 거문도 북북동쪽 30km 지역
10/23/2010 23:43,2.4,39.77,126.7,북한 함경남도 요덕 북서쪽 19km 지역
10/22/2010 11:59,2.5,35.85,128.18,경북 성주군 남서쪽 12km 지역
10/14/2010 18:06,2.3,37.14,129.73,경북 울진군 동북동쪽 33km 해역
10/7/2010 2:33,2.8,35.87,129.79,경북 포항시 남구 동남동쪽 41km 해역
10/4/2010 23:24,2.8,37.67,129.7,강원 삼척시 동북동쪽 53km 해역
9/30/2010 2:07,2.5,33.41,127.34,제주 제주시 동남동쪽 67km 해역
9/6/2010 19:32,2.8,36.56,129.01,경북 청송군 북북서쪽 15km 지역
8/28/2010 7:35,3.2,32.9,126.27,제주 제주시 고산 남남동쪽 45km 해역
8/24/2010 3:59,2.5,38.71,125.9,북한 황해북도 송림 동쪽 23km 지역
7/27/2010 18:32,2.2,36.34,127.26,충남 공주시 남동쪽 17km 지역
7/6/2010 3:44,2.3,36.47,127.13,충남 공주시 북북동쪽 3km 지역
6/28/2010 12:19,2.1,38.75,126.03,북한 황해북도 송림 동쪽 34km 지역
6/26/2010 4:59,2.7,32.35,125.88,제주 서귀포시 이어도 동북동쪽 70km 해역
6/22/2010 22:21,2.6,38.46,125.64,북한 황해북도 사리원 서남서쪽 12km 지역
6/11/2010 13:02,2.1,38.78,126.07,북한 황해북도 송림 동쪽 38km 지역
5/26/2010 15:22,2.4,37.6,129.68,강원 삼척시 동북동쪽 48km 해역
5/15/2010 14:44,2.2,36,127.84,전북 무주군 동쪽 16km 지역
4/28/2010 14:42,2.1,36.55,128.71,경북 안동시 남서쪽 3km 지역
4/27/2010 19:29,2.3,36.8,128.75,경북 안동시 북쪽 26km 지역
4/16/2010 19:56,2.2,38.78,126.01,북한 황해북도 송림 동쪽 29km 지역
4/13/2010 2:14,2.5,34.02,125.44,전남 신안군 흑산면 남쪽 70km 해역
4/12/2010 1:18,2.2,34.12,125.66,전남 신안군 흑산면 남남동쪽 61km 해역
4/4/2010 12:49,2.3,38.51,126.06,북한 황해북도 사리원 동쪽 26km 지역
3/9/2010 12:50,3.2,36.42,125.75,충남 태안군 서격렬비열도 남동쪽 28km 해역
3/1/2010 21:58,2.2,38.41,125.62,북한 황해남도 안악 남동쪽 15km 지역
2/22/2010 23:29,3,33.29,127.17,제주 서귀포시 동쪽 61km 해역
2/21/2010 21:17,2.3,36.75,127.1,충남 천안시 남서쪽 8km 지역
2/16/2010 18:53,3.3,35.63,129.95,울산 동구 동북동쪽 64km 해역
2/9/2010 18:08,3,37.45,126.8,경기 시흥시 북쪽 8km 지역
2/3/2010 20:57,2.6,33.33,127.19,제주 서귀포시 성산 동남동쪽 29km 해역
2/1/2010 6:42,2.4,33.34,127.18,제주 서귀포시 성산 동쪽 28km 해역
2/1/2010 5:00,2.3,33.3,127.14,제주 서귀포시 성산 동남동쪽 26km 해역
1/23/2010 17:54,2.1,36.59,128.17,경북 상주시 북쪽 20km 지역
1/10/2010 11:58,2.1,38.8,126.07,북한 평양 남동쪽 37km 지역
1/5/2010 20:12,2.6,36.97,126.52,충남 당진군 북서쪽 13km 지역
12/26/2009 10:55,2.2,37.87,124.91,북한 인천 백령도 동남동쪽 22km 해역
12/15/2009 9:02,2.4,36.76,127.1,충남 아산시 동남동쪽 9km 지역
12/15/2009 7:19,2.3,38.8,125.94,북한 황해북도 송림 동북동쪽 27km 지역
12/11/2009 13:13,2.8,33.69,125.64,전남 신안군 가거도 남동쪽 62km 해역
12/4/2009 5:14,2.8,36.72,128.55,경북 예천군 북동쪽 11km 지역
11/27/2009 10:34,2.4,37.69,129.58,강원 동해시 동북동쪽 44km 해역
11/17/2009 5:38,2.3,36.07,126.95,전북 익산시 북쪽 14km 지역
11/14/2009 21:27,2.5,34.81,127.93,경남 남해군 남동쪽 4km 지역
11/14/2009 5:28,2.4,35.66,126.91,전북 정읍시 북동쪽 14km 지역
11/5/2009 4:31,2.7,38.42,124.87,북한 황해남도 장연 서북서쪽 50km 해역
10/16/2009 13:12,2.3,33.4,127.29,제주 서귀포시 성산 동쪽 38km 해역
10/4/2009 12:00,2.5,39.38,126.05,북한 평안남도 평성 북북동쪽 17km 지역
10/1/2009 21:30,2.9,38.12,126.02,북한 황해남도 해주 동북동쪽 28km 지역
8/25/2009 23:08,2.4,37.68,124.68,인천 백령도 남쪽 30km 해역
8/21/2009 23:02,3.8,38.82,125.79,북한 황해북도 송림 북동쪽 16km 지역
8/17/2009 15:24,2.4,36.54,129.6,경북 영덕군 북동쪽 24km 해역
8/15/2009 3:18,2.6,36.52,129.61,경북 영덕군 북동쪽 23km 해역
7/30/2009 9:27,2.6,35.85,126.29,전북 부안군 위도 북쪽 27km 해역
7/17/2009 13:14,2.5,38.45,126.15,북한 황해북도 평산 서북서쪽 25km 지역
7/15/2009 4:04,3,35.14,125.1,전남 신안군 흑산면 북북서쪽 61km 해역
7/1/2009 8:55,2.6,37.84,124.94,인천 백령도 남동쪽 30km 해역
6/29/2009 11:52,2.7,37.14,126,인천 옹진군 덕적도 서남서쪽 16km 해역
6/28/2009 22:07,3,35.78,128.29,경북 고령군 북북동쪽 7km 지역
6/25/2009 13:05,2.2,39.43,126.11,북한 평안남도 성천 서북서쪽 15km 지역
6/20/2009 21:14,2.2,38.03,126.62,북한 개성 북동쪽 8km 지역
6/20/2009 4:05,2.9,37.09,124.74,충남 태안군 서격렬비도 북서쪽 89km 해역
6/6/2009 1:56,2.4,35.09,125.06,전남 신안군 흑산면 북서쪽 62km 해역
6/6/2009 0:49,2.8,38.63,127.44,북한 강원 회양 서남서쪽 16km 지역
6/3/2009 20:09,2.9,38.57,126.5,북한 황해북도 신계 북북서쪽 9km 지역
6/3/2009 15:56,2.4,33.19,126.33,제주 서귀포시 서남서쪽 18km 해역
5/31/2009 15:24,2.3,38.6,126.43,북한 황해북도 신계 북서쪽 14km 지역
5/31/2009 0:10,2.5,33.52,125.85,제주 제주시 서쪽 63km 해역
5/26/2009 18:59,2.2,36.57,129.22,경북 영양군 남동쪽 14km 지역
5/25/2009 18:12,2.4,36.95,129.33,경북 울진군 남서쪽 8km 지역
5/15/2009 22:41,2.4,36.59,126.41,충남 태안군 남남동쪽 20km 해역
5/14/2009 20:50,2.2,36.25,127.13,충남 논산시 북쪽 11km 지역
5/2/2009 12:28,2.9,36.57,128.71,경북 안동시 서북서쪽 2km 지역
5/2/2009 7:58,4,36.56,128.71,경북 안동시 서남서쪽 2km 지역
4/29/2009 12:15,2.9,33.43,127.36,제주 서귀포시 성산 동쪽 45km 해역
4/21/2009 17:44,2,35.45,128.21,경남 의령군 북북서쪽 15km 지역
4/18/2009 20:19,2.5,33.39,127.07,제주 서귀포시 성산 동쪽 18km 해역
4/14/2009 4:51,2.5,38.45,125.65,북한 황해북도 사리원 서남서쪽 11km 지역
4/2/2009 20:28,3,37.6,125.95,인천 강화군 서남서쪽 50km 해역
3/30/2009 5:58,2.3,36.21,128.08,경북 김천시 북쪽 8km 지역
3/26/2009 22:21,2.9,38.11,127.13,경기 연천군 동쪽 3km 지역
3/26/2009 2:32,2.3,33.38,127.14,제주 서귀포시 성산 동쪽 24km 해역
3/2/2009 14:20,3.4,37.08,124.65,충남 태안군 서격렬비도 북서쪽 95km 해역
2/26/2009 20:53,2.2,36.94,129.36,경북 울진군 남서쪽 7km 지역
2/26/2009 15:03,2.7,35.03,129.59,부산 기장군 남동쪽 41km 해역
2/23/2009 21:47,2.8,37.13,126.01,인천 옹진군 덕적도 남서쪽 15km 해역
2/19/2009 0:01,2.3,39.72,126.89,북한 함경남도 요덕 북북동쪽 9km 지역
2/15/2009 22:41,3,35.76,125.71,전북 군산시 어청도 남남서쪽 47km 해역
2/15/2009 12:57,2.3,35.85,127.72,전북 무주군 남남동쪽 18km 지역
2/12/2009 17:46,3.2,35.26,127.44,전남 구례군 동쪽 7km 지역
1/13/2009 19:07,3,36.47,129.64,경북 영덕군 동쪽 22km 해역
1/9/2009 20:53,3.2,38.73,125.82,북한 황해북도 사리원 북북동쪽 22km 지역
1/5/2009 2:59,2.1,33.47,127.31,제주 서귀포시 성산 동북동쪽 41km 해역
1/2/2009 8:15,2.2,33.94,127.67,전남 고흥군 남남동쪽 82km 해역
1/1/2009 15:58,2.5,36.5,129.08,경북 청송군 북북동쪽 7km 지역
1/1/2009 6:45,2.1,36.31,128.35,경북 구미시 북쪽 22km 지역
12/29/2008 5:51,2.2,35.67,126.34,전북 부안군 서쪽 36km 해역
12/19/2008 21:53,2.2,37.36,129.83,경북 울진군 북동쪽 56km 해역
